code,name,sector
002359,北讯退,钢铁行业
002423,中粮资本,钢铁行业
002443,金洲管道,钢铁行业
002478,常宝股份,钢铁行业
002487,大金重工,钢铁行业
002524,光正眼科,钢铁行业
002541,鸿路钢构,钢铁行业
002545,东方铁塔,钢铁行业
002615,哈尔斯,钢铁行业
002743,富煌钢构,钢铁行业
300345,华民股份,钢铁行业
600008,首创环保,环保行业
600292,电投水电,环保行业
600874,创业环保,环保行业
603126,中材节能,环保行业
603588,高能环境,环保行业
603686,福龙马,环保行业
000544,中原环保,环保行业
000598,兴蓉环境,环保行业
000826,*ST启环,环保行业
002200,交投生态,环保行业
002549,凯美特气,环保行业
002573,清新环境,环保行业
002616,长青集团,环保行业
002672,东江环保,环保行业
300055,万邦达,环保行业
300070,碧水源,环保行业
300156,神雾退,环保行业
300172,中电环保,环保行业
300187,永清环保,环保行业
300190,维尔利,环保行业
300197,节能铁汉,环保行业
300262,*ST巴安,环保行业
300332,天壕能源,环保行业
300335,迪森股份,环保行业
300355,蒙草生态,环保行业
300388,节能国祯,环保行业
300422,博世科,环保行业
600075,新疆天业,化工行业
600078,澄星股份,化工行业
600091,退市明科,化工行业
600135,乐凯胶片,化工行业
600141,兴发集团,化工行业
600155,华创云信,化工行业
600160,巨化股份,化工行业
600228,返利科技,化工行业
600229,城市传媒,化工行业
600249,两面针,化工行业
600273,嘉化能源,化工行业
600277,ST亿利,化工行业
600281,华阳新材,化工行业
600299,安迪苏,化工行业
600301,华锡有色,化工行业
600309,万华化学,化工行业
600315,上海家化,化工行业
600319,亚星化学,化工行业
600328,中盐化工,化工行业
600339,中油工程,化工行业
600352,浙江龙盛,化工行业
600367,红星发展,化工行业
600378,昊华科技,化工行业
600409,三友化工,化工行业
600481,双良节能,化工行业
600490,鹏欣资源,化工行业
600599,退市熊猫,化工行业
600618,氯碱化工,化工行业
600636,退市国化,化工行业
600722,金牛化工,化工行业
600746,江苏索普,化工行业
600844,金煤科技,化工行业
600985,淮北矿业,化工行业
601118,海南橡胶,化工行业
601208,东材科技,化工行业
601216,君正集团,化工行业
601678,滨化股份,化工行业
603002,宏昌电子,化工行业
603010,万盛股份,化工行业
603077,和邦生物,化工行业
603188,亚邦股份,化工行业
000510,新金路,化工行业
000523,红棉股份,化工行业
000545,金浦钛业,化工行业
000565,渝三峡Ａ,化工行业
000627,*ST天茂,化工行业
000635,英 力 特,化工行业
000662,天夏退,化工行业
000683,博源化工,化工行业
000698,ST沈化,化工行业
000707,双环科技,化工行业
000737,北方铜业,化工行业
000755,山西高速,化工行业
000818,航锦科技,化工行业
000822,山东海化,化工行业
000887,中鼎股份,化工行业
000985,大庆华科,化工行业
000990,诚志股份,化工行业
002010,传化智联,化工行业
002014,永新股份,化工行业
002037,保利联合,化工行业
002053,云南能投,化工行业
002054,德美化工,化工行业
002061,浙江交科,化工行业
002068,黑猫股份,化工行业
002092,中泰化学,化工行业
002094,青岛金王,化工行业
002096,易普力,化工行业
002109,ST兴化,化工行业
002125,湘潭电化,化工行业
002136,安 纳 达,化工行业
002145,钛能化学,化工行业
002165,红 宝 丽,化工行业
002192,融捷股份,化工行业
002201,九鼎新材,化工行业
002211,ST宏达,化工行业
002224,三 力 士,化工行业
002226,江南化工,化工行业
002246,北化股份,化工行业
002250,联化科技,化工行业
002256,兆新股份,化工行业
002319,乐通股份,化工行业
002326,永太科技,化工行业
002341,ST新纶,化工行业
002360,ST同德,化工行业
002361,神剑股份,化工行业
002377,国创高新,化工行业
002381,双箭股份,化工行业
002386,天原股份,化工行业
002395,双象股份,化工行业
002407,多氟多,化工行业
002408,齐翔腾达,化工行业
002409,雅克科技,化工行业
002411,必康退,化工行业
002440,闰土股份,化工行业
002442,龙星科技,化工行业
002450,康得退,化工行业
002453,华软科技,化工行业
002455,百川股份,化工行业
002466,天齐锂业,化工行业
002476,新叶股份,化工行业
002497,雅化集团,化工行业
002562,兄弟科技,化工行业
002581,*ST未名,化工行业
002584,西陇科学,化工行业
002597,金禾实业,化工行业
002601,龙佰集团,化工行业
002632,道明光学,化工行业
002637,赞宇科技,化工行业
002643,万润股份,化工行业
002648,卫星化学,化工行业
002666,德联集团,化工行业
002669,康达新材,化工行业
002683,广东宏大,化工行业
002709,天赐材料,化工行业
002741,光华科技,化工行业
002748,世龙实业,化工行业
300019,硅宝科技,化工行业
300031,宝通科技,化工行业
300037,新宙邦,化工行业
300041,回天新材,化工行业
300054,鼎龙股份,化工行业
300063,天龙集团,化工行业
300067,安诺其,化工行业
300072,海新能科,化工行业
300082,奥克股份,化工行业
300107,建新股份,化工行业
300108,*ST吉药,化工行业
300109,新开源,化工行业
300121,阳谷华泰,化工行业
300132,诺斯贝尔,化工行业
300135,宝利国际,化工行业
300174,元力股份,化工行业
300192,科德教育,化工行业
300200,高盟新材,化工行业
300214,日科化学,化工行业
300225,金力泰,化工行业
300236,上海新阳,化工行业
300237,ST美晨,化工行业
300243,瑞丰高材,化工行业
300285,国瓷材料,化工行业
300320,海达股份,化工行业
300343,联创股份,化工行业
300387,富邦科技,化工行业
300398,飞凯材料,化工行业
300405,科隆股份,化工行业
300429,强力新材,化工行业
300437,清水源,化工行业
300446,航天智造,化工行业
600061,国投资本,化纤行业
600063,皖维高新,化纤行业
600527,江南高纤,化纤行业
600810,神马股份,化纤行业
600889,*ST京化,化纤行业
601113,华鼎股份,化纤行业
601233,桐昆股份,化纤行业
000420,吉林化纤,化纤行业
000584,工智退,化纤行业
000615,*ST美谷,化纤行业
000677,ST海龙,化纤行业
000687,华讯退,化纤行业
000703,恒逸石化,化纤行业
000782,恒申新材,化纤行业
000936,华西股份,化纤行业
000949,新乡化纤,化纤行业
000976,*ST华铁,化纤行业
002015,协鑫能科,化纤行业
002064,华峰化学,化纤行业
002080,中材科技,化纤行业
002172,澳洋健康,化纤行业
002206,海 利 得,化纤行业
002254,泰和新材,化纤行业
002427,尤夫股份,化纤行业
002493,荣盛石化,化纤行业
300180,华峰超纤,化纤行业
600060,海信视像,家电行业
600261,阳光照明,家电行业
600336,澳柯玛,家电行业
600690,海尔智家,家电行业
600839,四川长虹,家电行业
600854,春兰股份,家电行业
600870,退市厦华,家电行业
600983,惠而浦,家电行业
603366,日出东方,家电行业
603519,立霸股份,家电行业
000016,*ST康佳A,家电行业
000100,TCL科技,家电行业
000333,美的集团,家电行业
000418,小天鹅A,家电行业
000521,长虹美菱,家电行业
000527,美的电器,家电行业
000533,顺钠股份,家电行业
000541,佛山照明,家电行业
000651,格力电器,家电行业
000921,海信家电,家电行业
002005,德豪润达,家电行业
002032,苏 泊 尔,家电行业
002035,华帝股份,家电行业
002076,星光股份,家电行业
002242,九阳股份,家电行业
002260,德奥退,家电行业
002290,禾盛新材,家电行业
002403,爱仕达,家电行业
002429,兆驰股份,家电行业
002473,圣莱退,家电行业
002508,老板电器,家电行业
002543,万和电气,家电行业
002668,TCL智家,家电行业
002677,浙江美大,家电行业
002681,奋达科技,家电行业
002705,新宝股份,家电行业
002723,小崧股份,家电行业
600054,黄山旅游,酒店旅游
600138,中青旅,酒店旅游
600258,首旅酒店,酒店旅游
600358,国旅联合,酒店旅游
600555,退市海创,酒店旅游
600593,大连圣亚,酒店旅游
600640,国脉文化,酒店旅游
600706,曲江文旅,酒店旅游
600749,西藏旅游,酒店旅游
600754,锦江酒店,酒店旅游
601007,金陵饭店,酒店旅游
601888,中国中免,酒店旅游
603099,长白山,酒店旅游
603199,九华旅游,酒店旅游
603869,ST智知,酒店旅游
000007,全新好,酒店旅游
000069,华侨城Ａ,酒店旅游
000428,华天酒店,酒店旅游
000430,张家界,酒店旅游
000524,岭南控股,酒店旅游
000610,*ST西旅,酒店旅游
000613,东海A退,酒店旅游
000721,西安饮食,酒店旅游
000802,北京文化,酒店旅游
000888,峨眉山Ａ,酒店旅游
000978,桂林旅游,酒店旅游
002033,丽江股份,酒店旅游
002059,云南旅游,酒店旅游
002159,三特索道,酒店旅游
002186,全 聚 德,酒店旅游
002306,ST云网,酒店旅游
002558,巨人网络,酒店旅游
002707,众信旅游,酒店旅游
300144,宋城演艺,酒店旅游
300178,腾邦退,酒店旅游
600337,ST美克,家具行业
600978,*ST宜生,家具行业
603008,ST喜临门,家具行业
603600,永艺股份,家具行业
603818,曲美家居,家具行业
603898,好莱客,家具行业
000910,大亚圣象,家具行业
002084,海鸥住工,家具行业
002120,韵达股份,家具行业
002240,盛新锂能,家具行业
002259,升达林业,家具行业
002489,浙江永强,家具行业
002572,索菲亚,家具行业
002631,德尔未来,家具行业
002718,友邦吊顶,家具行业
002751,易尚退,家具行业
600000,浦发银行,金融行业
600015,华夏银行,金融行业
600016,民生银行,金融行业
600030,中信证券,金融行业
600036,招商银行,金融行业
600109,国金证券,金融行业
600291,退市西水,金融行业
600369,西南证券,金融行业
600643,爱建集团,金融行业
600705,中航产融,金融行业
600816,建元信托,金融行业
600830,香溢融通,金融行业
600837,海通证券,金融行业
600958,东方证券,金融行业
600999,招商证券,金融行业
601009,南京银行,金融行业
601099,太平洋,金融行业
601166,兴业银行,金融行业
601169,北京银行,金融行业
601198,东兴证券,金融行业
601288,农业银行,金融行业
601318,中国平安,金融行业
601328,交通银行,金融行业
601336,新华保险,金融行业
601377,兴业证券,金融行业
601398,工商银行,金融行业
601555,东吴证券,金融行业
601601,中国太保,金融行业
601628,中国人寿,金融行业
601688,华泰证券,金融行业
601788,光大证券,金融行业
601818,光大银行,金融行业
601901,方正证券,金融行业
601939,建设银行,金融行业
601988,中国银行,金融行业
601998,中信银行,金融行业
000001,平安银行,金融行业
000166,申万宏源,金融行业
000415,渤海租赁,金融行业
000562,宏源证券,金融行业
000563,陕国投Ａ,金融行业
000686,东北证券,金融行业
000712,锦龙股份,金融行业
000728,国元证券,金融行业
000750,国海证券,金融行业
000776,广发证券,金融行业
000783,长江证券,金融行业
002142,宁波银行,金融行业
002500,山西证券,金融行业
002673,西部证券,金融行业
002736,国信证券,金融行业
600004,白云机场,交通运输
600009,上海机场,交通运输
600017,日照港,交通运输
600018,上港集团,交通运输
600026,中远海能,交通运输
600029,南方航空,交通运输
600057,厦门象屿,交通运输
600087,退市长油,交通运输
600115,中国东航,交通运输
600119,*ST长投,交通运输
600125,铁龙物流,交通运输
600180,*ST瑞茂,交通运输
600190,退市锦港,交通运输
600221,海航控股,交通运输
600242,退市中昌,交通运输
600270,外运发展,交通运输
600279,重庆港,交通运输
600317,营口港,交通运输
600386,北巴传媒,交通运输
600428,中远海特,交通运输
600495,晋西车轴,交通运输
600561,江西长运,交通运输
600575,淮河能源,交通运输
600611,大众交通,交通运输
600650,锦江在线,交通运输
600662,外服控股,交通运输
600692,亚通股份,交通运输
600708,光明地产,交通运输
600717,天津港,交通运输
600751,海航科技,交通运输
600787,中储股份,交通运输
600794,保税科技,交通运输
600798,宁波海运,交通运输
600834,申通地铁,交通运输
600835,上海机电,交通运输
600894,广日股份,交通运输
600896,退市海医,交通运输
600897,厦门空港,交通运输
600967,内蒙一机,交通运输
601000,唐山港,交通运输
601006,大秦铁路,交通运输
601008,连云港,交通运输
601018,宁波港,交通运输
601021,春秋航空,交通运输
601111,中国国航,交通运输
601299,中国北车,交通运输
601313,江南嘉捷,交通运输
601333,广深铁路,交通运输
601766,中国中车,交通运输
601866,中远海发,交通运输
601872,招商轮船,交通运输
601880,辽港股份,交通运输
601919,中远海控,交通运输
603111,康尼机电,交通运输
603128,华贸物流,交通运输
603167,渤海轮渡,交通运输
603611,诺力股份,交通运输
000022,深赤湾A,交通运输
000088,盐 田 港,交通运输
000089,深圳机场,交通运输
000099,中信海直,交通运输
000421,南京公用,交通运输
000507,珠海港,交通运输
000520,凤凰航运,交通运输
000582,北部湾港,交通运输
000594,国恒退,交通运输
000905,厦门港务,交通运输
000920,沃顿科技,交通运输
000996,中期退,交通运输
002040,南 京 港,交通运输
002183,怡 亚 通,交通运输
002210,飞马国际,交通运输
002245,蔚蓝锂芯,交通运输
002320,海峡股份,交通运输
002357,富临运业,交通运输
002367,康力电梯,交通运输
002448,中原内配,交通运输
002492,恒基达鑫,交通运输
002592,ST八菱,交通运输
002627,三峡旅游,交通运输
002682,龙洲股份,交通运输
002689,ST远智,交通运输
002711,欧浦退,交通运输
300011,鼎汉技术,交通运输
300013,新宁物流,交通运输
300240,飞力达,交通运输
300350,华鹏飞,交通运输
600031,三一重工,机械行业
600114,东睦股份,机械行业
600149,廊坊发展,机械行业
600169,ST太重,机械行业
600218,全柴动力,机械行业
600243,*ST海华,机械行业
600262,北方股份,机械行业
600320,振华重工,机械行业
600346,恒力石化,机械行业
600388,紫金龙净,机械行业
600421,退市华嵘,机械行业
600435,北方导航,机械行业
600475,华光环能,机械行业
600499,科达制造,机械行业
600520,三佳科技,机械行业
600526,菲达环保,机械行业
600579,中化装备,机械行业
600582,天地科技,机械行业
600592,龙溪股份,机械行业
600619,海立股份,机械行业
600710,苏美达,机械行业
600761,安徽合力,机械行业
600765,中航重机,机械行业
600806,退市昆机,机械行业
600815,厦工股份,机械行业
600841,动力新科,机械行业
600855,航天长峰,机械行业
600860,京城股份,机械行业
600984,建设机械,机械行业
601002,晋亿实业,机械行业
601038,一拖股份,机械行业
601100,恒立液压,机械行业
601106,中国一重,机械行业
601177,杭齿前进,机械行业
601218,吉鑫科技,机械行业
601226,华电科工,机械行业
601268,*ST二重,机械行业
601369,陕鼓动力,机械行业
601608,中信重工,机械行业
601717,中创智领,机械行业
601798,蓝科高新,机械行业
603011,合锻智能,机械行业
603012,创力集团,机械行业
603088,宁波精达,机械行业
603169,兰石重装,机械行业
603308,应流股份,机械行业
603315,福鞍股份,机械行业
603318,水发燃气,机械行业
603338,浙江鼎力,机械行业
603355,莱克电气,机械行业
603698,航天工程,机械行业
603699,纽威股份,机械行业
603789,ST星农,机械行业
000039,中集集团,机械行业
000157,中联重科,机械行业
000404,长虹华意,机械行业
000410,沈阳机床,机械行业
000425,徐工机械,机械行业
000519,中兵红箭,机械行业
000528,柳 工,机械行业
000530,冰山冷热,机械行业
000551,创元科技,机械行业
000570,苏常柴Ａ,机械行业
000595,新能股份,机械行业
000617,中油资本,机械行业
000678,襄阳轴承,机械行业
000680,山推股份,机械行业
000777,中核科技,机械行业
000811,冰轮环境,机械行业
000816,智慧农业,机械行业
000821,ST京机,机械行业
000837,秦川机床,机械行业
000852,石化机械,机械行业
000856,冀东装备,机械行业
000880,潍柴重机,机械行业
000903,ST云动,机械行业
000923,河钢资源,机械行业
000925,众合科技,机械行业
002006,精工科技,机械行业
002009,天奇股份,机械行业
002011,盾安环境,机械行业
002026,山东威达,机械行业
002046,国机精工,机械行业
002050,三花智控,机械行业
002097,山河智能,机械行业
002101,广东鸿图,机械行业
002122,ST汇洲,机械行业
002131,利欧股份,机械行业
002147,新光退,机械行业
002150,正泰电源,机械行业
002158,汉钟精机,机械行业
002204,大连重工,机械行业
002209,达 意 隆,机械行业
002248,华东数控,机械行业
002255,海陆重工,机械行业
002270,华明装备,机械行业
002272,川润股份,机械行业
002278,神开股份,机械行业
002282,博深股份,机械行业
002328,新朋股份,机械行业
002337,赛象科技,机械行业
002342,巨力索具,机械行业
002347,泰尔股份,机械行业
002353,杰瑞股份,机械行业
002366,融发核电,机械行业
002413,雷科防务,机械行业
002418,康盛股份,机械行业
002430,杭氧股份,机械行业
002435,ST长康,机械行业
002438,江苏神通,机械行业
002444,巨星科技,机械行业
002445,中南文化,机械行业
002459,晶澳科技,机械行业
002472,双环传动,机械行业
002480,新筑股份,机械行业
002483,润邦股份,机械行业
002490,山东墨龙,机械行业
002499,科林退,机械行业
002509,天茂退,机械行业
002514,*ST宝馨,机械行业
002520,日发精机,机械行业
002523,天桥起重,机械行业
002526,山东矿机,机械行业
002529,海源复材,机械行业
002530,金财互联,机械行业
002532,天山铝业,机械行业
002534,西子洁能,机械行业
002535,林州重机,机械行业
002537,海联金汇,机械行业
002552,宝鼎科技,机械行业
002553,南方精工,机械行业
002559,亚威股份,机械行业
002564,天沃科技,机械行业
002591,恒大高新,机械行业
002595,豪迈科技,机械行业
002598,ST章鼓,机械行业
002611,东方精工,机械行业
002613,北玻股份,机械行业
002621,*ST美吉,机械行业
002630,*ST华西,机械行业
002633,申科股份,机械行业
002639,雪人集团,机械行业
002645,华宏科技,机械行业
002651,利君股份,机械行业
002667,*ST威领,机械行业
002680,长生退,机械行业
002685,华东重机,机械行业
002686,亿利达,机械行业
002690,美亚光电,机械行业
002691,*ST冀凯,机械行业
002698,博实股份,机械行业
002747,埃斯顿,机械行业
300023,宝德退,机械行业
300024,机器人,机械行业
300035,中科电气,机械行业
300056,中创环保,机械行业
300090,盛运退,机械行业
300091,*ST金灵,机械行业
300092,科新机电,机械行业
300095,华伍股份,机械行业
300103,达刚控股,机械行业
300116,*ST保力,机械行业
300126,锐奇股份,机械行业
300145,南方泵业,机械行业
300151,昌红科技,机械行业
300152,*ST动力,机械行业
300159,新研股份,机械行业
300161,华中数控,机械行业
300173,ST福能,机械行业
300185,通裕重工,机械行业
300193,佳士科技,机械行业
300195,长荣股份,机械行业
300201,海伦哲,机械行业
300202,聚龙退,机械行业
300210,森远股份,机械行业
300228,富瑞特装,机械行业
300249,依米康,机械行业
300257,开山股份,机械行业
300260,新莱应材,机械行业
300263,隆华科技,机械行业
300266,兴源环境,机械行业
300272,开能健康,机械行业
300276,三丰智能,机械行业
300278,华昌达,机械行业
300280,紫天退,机械行业
300281,金明精机,机械行业
300293,蓝英装备,机械行业
300307,慈星股份,机械行业
300308,中际旭创,机械行业
300309,吉艾退,机械行业
300316,晶盛机电,机械行业
300334,津膜科技,机械行业
300358,楚天科技,机械行业
300362,天翔退,机械行业
300368,汇金股份,机械行业
300382,斯莱克,机械行业
300385,ST雪浪,机械行业
300391,长药退,机械行业
300400,劲拓股份,机械行业
300402,宝色股份,机械行业
300411,金盾股份,机械行业
300415,伊之密,机械行业
300420,五洋自控,机械行业
300421,力星股份,机械行业
300425,中建环能,机械行业
300427,红相股份,机械行业
300434,金石亚药,机械行业
300435,中泰股份,机械行业
300441,鲍斯股份,机械行业
300442,润泽科技,机械行业
300443,金雷股份,机械行业
600039,四川路桥,建筑建材
600068,葛洲坝,建筑建材
600170,上海建工,建筑建材
600248,陕建股份,建筑建材
600263,路桥建设,建筑建材
600284,浦东建设,建筑建材
600321,正源股份,建筑建材
600326,西藏天路,建筑建材
600491,ST龙元,建筑建材
600502,安徽建工,建筑建材
600512,腾达建设,建筑建材
600528,中铁工业,建筑建材
600545,卓郎智能,建筑建材
600634,退市富控,建筑建材
600681,百川能源,建筑建材
600820,隧道股份,建筑建材
600853,龙建股份,建筑建材
600970,中材国际,建筑建材
600986,浙文互联,建筑建材
601117,中国化学,建筑建材
601186,中国铁建,建筑建材
601390,中国中铁,建筑建材
601618,中国中冶,建筑建材
601668,中国建筑,建筑建材
601669,中国电建,建筑建材
601789,宁波建工,建筑建材
601800,中国交建,建筑建材
601886,江河集团,建筑建材
603017,中衡设计,建筑建材
603018,华设集团,建筑建材
603030,全筑股份,建筑建材
603828,*ST利达,建筑建材
603969,银龙股份,建筑建材
000010,*ST美丽,建筑建材
000023,*ST深天,建筑建材
000055,方大集团,建筑建材
000065,北方国际,建筑建材
000090,天健集团,建筑建材
000498,山东路桥,建筑建材
000509,华塑控股,建筑建材
000619,海螺新材,建筑建材
000786,北新建材,建筑建材
000928,中钢国际,建筑建材
000961,ST中南,建筑建材
002043,兔 宝 宝,建筑建材
002047,宝鹰股份,建筑建材
002051,中工国际,建筑建材
002060,广东建工,建筑建材
002062,宏润建设,建筑建材
002066,瑞泰科技,建筑建材
002081,金 螳 螂,建筑建材
002116,中国海诚,建筑建材
002135,东南网架,建筑建材
002140,东华科技,建筑建材
002163,海南发展,建筑建材
002178,延华智能,建筑建材
002205,国统股份,建筑建材
002225,濮耐股份,建筑建材
002247,聚力文化,建筑建材
002271,东方雨虹,建筑建材
002307,北新路桥,建筑建材
002310,东方新能,建筑建材
002314,南山控股,建筑建材
002325,*ST洪涛,建筑建材
002372,伟星新材,建筑建材
002375,亚厦股份,建筑建材
002392,北京利尔,建筑建材
002398,垒知集团,建筑建材
002431,ST棕榈,建筑建材
002468,申通快递,建筑建材
002469,三维化学,建筑建材
002482,广田集团,建筑建材
002542,*ST中岩,建筑建材
002586,围海股份,建筑建材
002596,海南瑞泽,建筑建材
002620,*ST瑞和,建筑建材
002628,成都路桥,建筑建材
002652,扬子新材,建筑建材
002659,凯文教育,建筑建材
002663,普邦股份,建筑建材
002671,龙泉股份,建筑建材
002713,东易日盛,建筑建材
002717,*ST岭南,建筑建材
002738,中矿资源,建筑建材
002742,冀衡医药,建筑建材
300080,易成新能,建筑建材
300117,*ST嘉寓,建筑建材
300163,先锋新材,建筑建材
300284,苏交科,建筑建材
300344,立方退,建筑建材
300374,中铁装配,建筑建材
600007,中国国贸,开发区
600064,南京高科,开发区
600215,派斯林,开发区
600604,市北高新,开发区
600639,浦东金桥,开发区
600648,外高桥,开发区
600658,电子城,开发区
600736,苏州高新,开发区
600895,张江高科,开发区
000628,高新发展,开发区
600059,古越龙山,酿酒行业
600084,*ST尼雅,酿酒行业
600090,退市济堂,酿酒行业
600132,重庆啤酒,酿酒行业
600197,伊力特,酿酒行业
600199,金种子酒,酿酒行业
600238,ST椰岛,酿酒行业
600365,ST通葡,酿酒行业
600519,贵州茅台,酿酒行业
600543,*ST莫高,酿酒行业
600559,老白干酒,酿酒行业
600573,惠泉啤酒,酿酒行业
600600,青岛啤酒,酿酒行业
600616,金枫酒业,酿酒行业
600702,舍得酒业,酿酒行业
600779,水井坊,酿酒行业
600809,山西汾酒,酿酒行业
601579,会稽山,酿酒行业
603369,今世缘,酿酒行业
000557,西部创业,酿酒行业
000568,泸州老窖,酿酒行业
000596,古井贡酒,酿酒行业
000729,燕京啤酒,酿酒行业
000752,*ST西发,酿酒行业
000799,酒鬼酒,酿酒行业
000858,五 粮 液,酿酒行业
000860,顺鑫农业,酿酒行业
000869,张 裕Ａ,酿酒行业
000929,兰州黄河,酿酒行业
000995,皇台酒业,酿酒行业
002304,洋河股份,酿酒行业
002461,珠江啤酒,酿酒行业
002646,天佑德酒,酿酒行业
600099,林海股份,摩托车
600877,电科芯片,摩托车
601777,千里科技,摩托车
603766,隆鑫通用,摩托车
000913,钱江摩托,摩托车
001696,宗申动力,摩托车
600121,郑州煤电,煤炭行业
600123,兰花科创,煤炭行业
600157,永泰能源,煤炭行业
600179,安通控股,煤炭行业
600188,兖矿能源,煤炭行业
600348,华阳股份,煤炭行业
600381,*ST春天,煤炭行业
600395,盘江股份,煤炭行业
600397,江钨装备,煤炭行业
600403,大有能源,煤炭行业
600408,安泰集团,煤炭行业
600508,上海能源,煤炭行业
600546,山煤国际,煤炭行业
600652,退市游久,煤炭行业
600714,金瑞矿业,煤炭行业
600721,百花医药,煤炭行业
600725,云维股份,煤炭行业
600740,山西焦化,煤炭行业
600792,云煤能源,煤炭行业
600971,恒源煤电,煤炭行业
600997,开滦股份,煤炭行业
601001,晋控煤业,煤炭行业
601011,宝泰隆,煤炭行业
601015,陕西黑猫,煤炭行业
601088,中国神华,煤炭行业
601101,昊华能源,煤炭行业
601225,陕西煤业,煤炭行业
601666,平煤股份,煤炭行业
601699,潞安环能,煤炭行业
601898,中煤能源,煤炭行业
601918,新集能源,煤炭行业
000034,神州数码,煤炭行业
000552,甘肃能化,煤炭行业
000571,新大洲A,煤炭行业
000723,美锦能源,煤炭行业
000780,ST平能,煤炭行业
000933,神火股份,煤炭行业
000937,冀中能源,煤炭行业
000968,蓝焰控股,煤炭行业
000983,山西焦煤,煤炭行业
002128,电投能源,煤炭行业
600097,开创国际,农林牧渔
600108,亚盛集团,农林牧渔
600127,金健米业,农林牧渔
600189,泉阳泉,农林牧渔
600195,中牧股份,农林牧渔
600251,冠农股份,农林牧渔
600257,大湖股份,农林牧渔
600265,*ST景谷,农林牧渔
600275,退市昌鱼,农林牧渔
600313,农发种业,农林牧渔
600354,敦煌种业,农林牧渔
600359,新农开发,农林牧渔
600371,万向德农,农林牧渔
600438,通威股份,农林牧渔
600467,好当家,农林牧渔
600506,统一股份,农林牧渔
600540,新赛股份,农林牧渔
600598,北大荒,农林牧渔
600965,*ST福成,农林牧渔
600975,新五丰,农林牧渔
601996,丰林集团,农林牧渔
603609,禾丰股份,农林牧渔
000048,京基智农,农林牧渔
000061,农 产 品,农林牧渔
000592,平潭发展,农林牧渔
000663,永安林业,农林牧渔
000702,正虹科技,农林牧渔
000713,国投丰乐,农林牧渔
000735,罗 牛 山,农林牧渔
000798,中水渔业,农林牧渔
000876,新 希 望,农林牧渔
000998,隆平高科,农林牧渔
002041,登海种业,农林牧渔
002069,獐子岛,农林牧渔
002086,东方海洋,农林牧渔
002100,天康生物,农林牧渔
002124,天邦食品,农林牧渔
002157,正邦科技,农林牧渔
002173,创新医疗,农林牧渔
002234,民和股份,农林牧渔
002299,圣农发展,农林牧渔
002311,海大集团,农林牧渔
002321,华英农业,农林牧渔
002385,大北农,农林牧渔
002447,晨鑫退,农林牧渔
002458,益生股份,农林牧渔
002477,雏鹰退,农林牧渔
002505,鹏都农牧,农林牧渔
002548,金新农,农林牧渔
002567,唐人神,农林牧渔
002679,福建金森,农林牧渔
002696,百洋股份,农林牧渔
002714,牧原股份,农林牧渔
002746,仙坛股份,农林牧渔
300021,大禹节水,农林牧渔
300087,ST荃银,农林牧渔
300094,国联水产,农林牧渔
300106,西部牧业,农林牧渔
300143,盈康生命,农林牧渔
300186,大华农,农林牧渔
300189,神农种业,农林牧渔
300268,佳沃食品,农林牧渔
300313,天山生物,农林牧渔
300381,溢多利,农林牧渔
600096,云天化,农药化肥
600226,亨通股份,农药化肥
600227,赤天化,农药化肥
600230,沧州大化,农药化肥
600389,江山股份,农药化肥
600423,*ST柳化,农药化肥
600426,华鲁恒升,农药化肥
600470,六国化工,农药化肥
600486,扬农化工,农药化肥
600538,国发股份,农药化肥
600596,新安股份,农药化肥
600691,潞化科技,农药化肥
600727,鲁北化工,农药化肥
600731,湖南海利,农药化肥
600796,钱江生化,农药化肥
600803,新奥股份,农药化肥
603599,广信股份,农药化肥
000155,川能动力,农药化肥
000422,湖北宜化,农药化肥
000525,红太阳,农药化肥
000553,安道麦A,农药化肥
000578,盐湖集团,农药化肥
000731,四川美丰,农药化肥
000792,盐湖股份,农药化肥
000830,鲁西化工,农药化肥
000902,新洋丰,农药化肥
000912,泸天化,农药化肥
000950,重药控股,农药化肥
000953,中哲精化,农药化肥
002004,华邦健康,农药化肥
002018,华信退,农药化肥
002113,*ST天润,农药化肥
002170,芭田股份,农药化肥
002215,诺 普 信,农药化肥
002258,利尔化学,农药化肥
002274,华昌化工,农药化肥
002391,长青股份,农药化肥
002470,金正大,农药化肥
002496,辉丰股份,农药化肥
002513,蓝丰生化,农药化肥
002538,ST司特,农药化肥
002539,云图控股,农药化肥
002588,史丹利,农药化肥
002734,利民股份,农药化肥
002749,国光股份,农药化肥
300261,雅本化学,农药化肥
600006,东风股份,汽车制造
600066,宇通客车,汽车制造
600081,东风科技,汽车制造
600093,退市易见,汽车制造
600104,上汽集团,汽车制造
600148,长春一东,汽车制造
600166,福田汽车,汽车制造
600178,东安动力,汽车制造
600182,S佳通,汽车制造
600213,*ST亚星,汽车制造
600303,曙光股份,汽车制造
600335,国机汽车,汽车制造
600375,汉马科技,汽车制造
600418,江淮汽车,汽车制造
600469,风神股份,汽车制造
600480,凌云股份,汽车制造
600501,航天晨光,汽车制造
600523,贵航股份,汽车制造
600609,金杯汽车,汽车制造
600623,华谊集团,汽车制造
600653,申华控股,汽车制造
600660,福耀玻璃,汽车制造
600676,久事动娱,汽车制造
600686,金龙汽车,汽车制造
600698,湖南天雁,汽车制造
600699,均胜电子,汽车制造
600715,文投控股,汽车制造
